price,propertyType,size,rooms,bathrooms,floor,hasLift,parkingSpace,city,house_status
700000,flat,144,3,2,2,0,0,Oeiras,0
520000,chalet,140,3,2,0,0,0,Oeiras,0
500000,chalet,140,3,2,0,0,0,Oeiras,0
185000,studio,40,0,1,10,1,0,Oeiras,0
249000,flat,70,2,1,2,False,0,Oeiras,0
1135000,chalet,227,5,3,0,0,1,Oeiras,0
377000,flat,113,3,3,6,1,0,Oeiras,0
950000,chalet,319,5,3,0,0,1,Oeiras,0
2150000,chalet,275,3,3,0,0,1,Oeiras,0
450000,flat,116,2,2,3,0,1,Oeiras,0
700000,chalet,264,5,5,0,0,1,Oeiras,0
350000,chalet,57,2,1,0,0,0,Oeiras,-1
660000,flat,165,3,4,5,1,0,Oeiras,0
1190000,chalet,213,4,3,0,0,0,Oeiras,0
850000,chalet,195,4,4,0,0,1,Oeiras,0
850000,chalet,195,4,4,0,0,1,Oeiras,0
305000,flat,106,3,2,3,False,0,Oeiras,0
465000,flat,157,2,2,2,0,0,Oeiras,0
243000,flat,98,1,2,2,0,0,Oeiras,0
365000,flat,96,2,2,2,1,0,Oeiras,0
289000,flat,100,3,2,0,False,0,Oeiras,0
650000,flat,242,4,3,2,1,1,Oeiras,0
228000,flat,83,1,2,2,0,0,Oeiras,0
1450000,chalet,365,6,3,0,0,1,Oeiras,0
355000,flat,160,2,2,0,1,1,Oeiras,0
1250000,chalet,180,4,3,0,0,0,Oeiras,0
799000,flat,207,3,3,4,1,1,Oeiras,0
260000,flat,65,1,1,2,0,0,Oeiras,0
535000,flat,116,3,2,2,0,0,Oeiras,0
420000,flat,137,4,3,3,1,0,Oeiras,0
427000,flat,127,2,2,2,1,1,Oeiras,0
255000,flat,51,1,1,0,False,0,Oeiras,0
450000,flat,79,1,2,2,1,0,Oeiras,0
750000,chalet,324,5,3,0,0,1,Oeiras,0
850000,chalet,242,6,4,0,0,0,Oeiras,0
799000,flat,207,3,3,2,1,1,Oeiras,0
870000,chalet,186,3,5,0,0,1,Oeiras,0
785000,flat,132,3,3,2,0,0,Oeiras,0
255000,flat,51,1,1,0,False,0,Oeiras,0
2200000,chalet,482,4,3,0,0,1,Oeiras,0
575000,flat,155,3,2,2,1,1,Oeiras,0
540000,flat,165,3,2,4,1,1,Oeiras,0
710000,flat,190,3,3,2,1,1,Oeiras,0
720000,flat,210,3,3,3,1,1,Oeiras,0
895000,flat,116,2,2,5,1,1,Oeiras,0
710000,flat,210,3,3,2,1,1,Oeiras,0
450000,flat,93,2,2,2,1,0,Oeiras,0
635000,flat,141,3,2,3,1,1,Oeiras,0
640000,flat,165,3,3,3,1,0,Oeiras,1
946178,flat,182,3,3,2,1,0,Oeiras,1
920040,flat,182,3,3,2,1,0,Oeiras,1
914813,flat,232,3,3,0,1,0,Oeiras,1
904050,flat,252,3,3,0,1,0,Oeiras,1
893903,flat,258,3,3,2,1,0,Oeiras,1
872993,flat,196,3,3,9,1,0,Oeiras,1
872993,flat,252,3,3,9,1,0,Oeiras,1
862100,flat,182,3,3,2,1,0,Oeiras,1
852083,flat,182,3,3,2,1,0,Oeiras,1
851200,flat,182,3,3,2,1,0,Oeiras,1
805035,flat,141,3,3,2,1,0,Oeiras,1
805035,flat,140,3,3,2,1,0,Oeiras,1
800000,flat,188,3,3,9,1,0,Oeiras,1
789353,flat,141,3,3,2,1,0,Oeiras,1
789353,flat,140,3,3,2,1,0,Oeiras,1
778898,flat,177,3,3,2,1,0,Oeiras,1
768443,flat,140,3,3,2,1,0,Oeiras,1
742305,flat,141,3,3,9,1,0,Oeiras,1
742305,flat,188,3,3,9,1,0,Oeiras,1
716168,flat,141,3,3,8,1,0,Oeiras,1
716168,flat,140,3,3,8,1,0,Oeiras,1
621180,flat,118,2,2,2,1,0,Oeiras,1
615825,flat,177,2,2,2,1,0,Oeiras,1
605115,flat,118,2,2,2,1,0,Oeiras,1
605115,flat,105,2,2,2,1,0,Oeiras,1
599760,flat,129,2,2,2,1,0,Oeiras,1
589050,flat,105,2,2,2,1,0,Oeiras,1
589050,flat,118,2,2,2,1,0,Oeiras,1
578340,flat,129,2,2,9,1,0,Oeiras,1
572985,flat,105,2,2,2,1,0,Oeiras,1
562275,flat,118,2,2,9,1,0,Oeiras,1
720000,flat,165,3,3,2,1,0,Oeiras,1
710000,flat,169,3,3,2,1,0,Oeiras,1
710000,flat,165,3,3,2,1,0,Oeiras,1
700000,flat,165,3,3,9,1,0,Oeiras,1
690000,flat,169,3,3,8,1,0,Oeiras,1
690000,flat,165,3,3,8,1,0,Oeiras,1
680000,flat,165,3,3,7,1,0,Oeiras,1
670000,flat,165,3,3,6,1,0,Oeiras,1
660000,flat,165,3,3,5,1,0,Oeiras,1
650000,flat,165,3,3,4,1,0,Oeiras,1
630000,flat,169,3,3,1,1,0,Oeiras,1
630000,flat,165,3,3,2,1,0,Oeiras,1
630000,flat,168,3,3,1,1,0,Oeiras,1
620000,flat,200,3,2,3,1,0,Oeiras,1
525000,flat,158,3,2,3,1,0,Oeiras,1
495000,flat,149,3,2,3,1,0,Oeiras,1
485000,flat,151,3,2,2,1,0,Oeiras,1
475000,flat,151,3,2,1,1,0,Oeiras,1
425000,flat,126,2,2,2,1,0,Oeiras,1
420000,flat,129,2,1,3,1,0,Oeiras,1
420000,flat,115,2,2,3,1,0,Oeiras,1
415000,flat,126,2,2,1,1,0,Oeiras,1
400000,flat,115,2,2,2,1,0,Oeiras,1
390000,flat,115,2,2,1,1,0,Oeiras,1
390000,flat,129,2,1,2,1,0,Oeiras,1
360000,flat,106,2,1,2,1,0,Oeiras,1
360000,flat,97,2,2,0,1,0,Oeiras,1
350000,flat,106,2,1,1,1,0,Oeiras,1
285000,flat,52,2,1,2,1,0,Oeiras,1
285000,flat,54,2,1,2,1,0,Oeiras,1
270000,flat,57,2,1,1,1,0,Oeiras,1
515000,flat,131,3,2,3,1,1,Oeiras,0
340000,flat,110,3,2,8,1,0,Oeiras,-1
498000,flat,185,3,2,0,False,1,Oeiras,0
870000,chalet,252,3,4,0,0,0,Oeiras,0
315000,flat,91,2,1,8,1,0,Oeiras,0
270000,flat,90,2,1,1,False,0,Oeiras,0
380000,flat,94,3,2,8,1,0,Oeiras,0
186000,flat,52,2,1,2,False,0,Oeiras,0
690000,flat,272,3,3,1,1,1,Oeiras,0
680000,flat,167,3,3,3,1,1,Oeiras,0
2475000,chalet,272,5,4,0,0,0,Oeiras,0
680000,flat,167,3,3,4,1,1,Oeiras,0
800000,chalet,142,3,3,0,0,1,Oeiras,0
167500,flat,108,3,2,3,1,0,Oeiras,0
550000,flat,161,2,2,1,1,1,Oeiras,0
1135000,chalet,245,5,3,0,0,1,Oeiras,0
255000,flat,51,1,1,0,False,0,Oeiras,0
700000,flat,210,3,3,1,1,1,Oeiras,0
575000,flat,132,3,2,2,1,1,Oeiras,0
870000,chalet,337,3,5,0,0,0,Oeiras,0
450000,flat,88,3,2,2,0,0,Oeiras,0
350000,flat,88,2,2,2,1,1,Oeiras,1
380000,flat,105,2,2,2,1,1,Oeiras,1
430000,flat,109,2,2,1,1,1,Oeiras,1
485000,flat,119,3,2,1,1,1,Oeiras,1
440000,flat,109,2,2,2,1,1,Oeiras,1
510000,flat,123,3,2,1,1,1,Oeiras,1
820000,chalet,225,4,3,0,0,1,Oeiras,0
314990,flat,90,3,1,1,False,0,Oeiras,0
535000,flat,193,3,2,3,1,0,Oeiras,0
315000,flat,62,1,1,2,0,0,Oeiras,0
195000,flat,93,2,1,2,False,0,Oeiras,0
540000,flat,165,3,2,4,1,1,Oeiras,0
365000,flat,108,3,2,0,1,0,Oeiras,0
285000,flat,76,2,1,1,False,0,Oeiras,0
1500000,chalet,337,5,4,0,0,1,Oeiras,0
570000,flat,158,3,3,1,1,1,Oeiras,0
760000,flat,123,3,4,2,1,1,Oeiras,1
957528,penthouse,149,4,4,2,1,1,Oeiras,1
241000,chalet,56,1,1,0,0,0,Oeiras,0
462000,chalet,153,2,2,0,0,0,Oeiras,0
241000,chalet,97,1,1,0,0,0,Oeiras,0
760000,flat,185,3,2,2,1,1,Oeiras,0
170000,flat,54,2,1,2,0,0,Oeiras,0
785000,flat,133,3,4,2,1,1,Oeiras,1
539000,chalet,194,4,3,0,0,0,Oeiras,0
1199000,chalet,435,7,3,0,0,0,Oeiras,0
545000,chalet,130,3,2,0,0,0,Oeiras,0
685000,flat,97,1,2,2,0,0,Oeiras,0
315000,flat,68,2,1,1,False,0,Oeiras,0
370000,flat,86,3,2,5,1,0,Oeiras,0
299000,flat,88,2,1,2,0,0,Oeiras,0
367500,flat,104,2,1,2,False,1,Oeiras,0
400000,flat,92,1,1,1,1,1,Oeiras,0
785000,flat,133,3,4,2,1,0,Oeiras,0
420000,flat,145,4,2,3,1,0,Oeiras,0
750000,chalet,356,5,4,0,0,0,Oeiras,0
340000,flat,75,3,1,4,1,0,Oeiras,0
160000,flat,51,2,1,0,False,0,Oeiras,0
3000000,chalet,463,6,4,0,0,1,Oeiras,0
320000,flat,98,3,2,3,1,0,Oeiras,0
329000,flat,168,1,1,0,1,1,Oeiras,0
430000,flat,144,3,2,3,1,0,Oeiras,0
243000,flat,71,1,1,0,False,1,Oeiras,0
415000,flat,127,2,3,1,0,1,Oeiras,0
180000,flat,48,1,1,0,False,0,Oeiras,-1
1250000,flat,258,3,3,3,1,1,Oeiras,0
300000,flat,60,2,1,0,False,0,Oeiras,0
399000,duplex,184,3,3,3,1,1,Oeiras,0
725000,flat,170,3,2,2,1,1,Oeiras,0
250000,flat,71,2,1,1,False,0,Oeiras,0
597000,flat,171,3,2,1,1,0,Oeiras,0
545000,flat,150,4,3,11,1,0,Oeiras,0
1790000,chalet,363,3,5,0,0,1,Oeiras,0
897000,flat,212,3,3,14,1,1,Oeiras,0
1250000,chalet,180,4,3,0,0,0,Oeiras,0
645000,flat,186,4,2,2,0,0,Oeiras,0
299500,flat,62,2,1,2,1,0,Oeiras,0
330000,flat,126,3,2,2,0,0,Oeiras,0
1120000,chalet,210,4,4,0,0,1,Oeiras,0
640000,chalet,202,4,3,0,0,1,Oeiras,0
399000,flat,115,3,2,5,1,0,Oeiras,0
425000,flat,140,3,2,2,1,1,Oeiras,0
629000,flat,159,2,2,5,1,1,Oeiras,0
1860000,flat,330,4,4,7,1,1,Oeiras,0
312000,flat,97,3,1,0,1,0,Oeiras,0
1500000,chalet,291,6,3,0,0,0,Oeiras,0
329000,flat,110,2,1,9,1,0,Oeiras,0
680000,flat,324,3,3,2,1,1,Oeiras,0
4100000,flat,325,4,2,2,1,0,Oeiras,0
575000,flat,108,2,3,2,1,0,Oeiras,0
575000,chalet,240,4,3,0,0,1,Oeiras,-1
260000,flat,99,2,2,2,0,0,Oeiras,0
999000,flat,178,4,3,2,0,0,Oeiras,0
390000,chalet,172,5,2,0,0,0,Oeiras,0
267000,flat,69,1,1,2,1,0,Oeiras,0
387500,flat,82,2,2,0,False,0,Oeiras,0
640000,flat,143,2,2,5,1,0,Oeiras,0
850000,flat,177,4,4,6,1,0,Oeiras,0
250000,flat,71,2,1,1,False,0,Oeiras,0
850000,chalet,150,5,2,0,0,0,Oeiras,0
515000,flat,160,4,2,1,1,0,Oeiras,0
730000,flat,166,3,3,6,1,1,Oeiras,0
650000,flat,143,2,2,5,1,1,Oeiras,1
840000,flat,200,4,3,4,1,1,Oeiras,1
790000,penthouse,132,3,3,6,1,1,Oeiras,1
350000,flat,110,1,1,0,1,1,Oeiras,1
660000,flat,210,3,3,2,1,1,Oeiras,1
710000,flat,200,3,3,2,1,1,Oeiras,1
1390000,flat,236,3,4,1,0,0,Oeiras,0
650000,flat,137,5,2,4,1,0,Oeiras,0
450000,flat,116,2,2,3,1,0,Oeiras,0
234900,flat,68,2,1,2,False,0,Oeiras,0
185000,flat,70,1,1,0,False,0,Oeiras,0
234900,flat,68,2,1,1,False,0,Oeiras,0
234900,flat,68,2,1,1,False,0,Oeiras,0
1900000,flat,289,4,4,2,False,1,Oeiras,0
550000,flat,137,3,2,1,1,1,Oeiras,0
1650000,chalet,240,5,3,0,0,1,Oeiras,1
690000,flat,183,5,2,4,1,1,Oeiras,0
285000,flat,100,2,1,0,False,0,Oeiras,0
535000,flat,89,2,2,2,1,0,Oeiras,0
2490000,chalet,550,5,7,0,0,1,Oeiras,0
799000,flat,142,3,3,4,0,1,Oeiras,0
395000,flat,124,4,2,1,1,0,Oeiras,-1
342500,flat,100,3,2,1,1,0,Oeiras,0
2950000,chalet,607,6,6,0,0,1,Oeiras,0
270000,flat,80,2,1,2,0,0,Oeiras,0
535000,flat,129,3,2,3,1,1,Oeiras,0
650000,flat,137,5,2,2,0,0,Oeiras,0
485000,flat,186,5,3,2,0,0,Oeiras,0
1200000,flat,178,3,2,2,0,0,Oeiras,0
398000,flat,143,3,2,6,1,0,Oeiras,0
672000,chalet,178,4,3,0,0,1,Oeiras,0
720000,flat,230,4,3,1,1,0,Oeiras,0
550000,flat,124,3,2,3,1,1,Oeiras,0
315000,flat,130,4,2,1,1,1,Oeiras,0
789000,flat,153,3,3,2,1,1,Oeiras,0
760000,flat,123,3,3,4,1,1,Oeiras,1
425000,flat,140,3,2,2,0,0,Oeiras,0
1250000,flat,337,4,2,2,0,0,Oeiras,0
595000,flat,93,2,2,2,False,0,Oeiras,0
280000,flat,70,2,1,2,False,0,Oeiras,0
375000,flat,111,3,2,1,1,0,Oeiras,0
610000,flat,127,2,2,1,1,1,Oeiras,1
445000,flat,93,1,1,1,1,1,Oeiras,1
990000,flat,207,4,4,3,1,1,Oeiras,1
840000,flat,176,3,3,3,1,1,Oeiras,1
1090000,flat,228,4,4,3,1,1,Oeiras,1
990000,flat,207,4,4,2,1,1,Oeiras,1
840000,flat,176,3,3,2,1,1,Oeiras,1
445000,flat,93,1,1,2,1,1,Oeiras,1
840000,flat,176,3,3,2,1,1,Oeiras,1
840000,flat,176,3,3,1,1,1,Oeiras,1
795000,flat,167,3,3,3,1,1,Oeiras,1
990000,flat,207,4,4,1,1,1,Oeiras,1
720000,flat,151,2,2,1,1,1,Oeiras,1
795000,flat,167,3,2,2,1,1,Oeiras,1
2600000,countryHouse,658,10,1,0,0,0,Oeiras,0
599000,chalet,200,4,3,0,0,1,Oeiras,0
339000,flat,89,3,2,0,1,0,Oeiras,0
895000,flat,173,2,2,5,1,1,Oeiras,0
298000,flat,115,1,1,2,0,0,Oeiras,0
1180000,chalet,220,5,3,0,0,0,Oeiras,0
639000,chalet,202,4,3,0,0,1,Oeiras,0
690000,chalet,113,4,2,0,0,0,Oeiras,0
399000,flat,184,2,3,3,1,1,Oeiras,0
2150000,chalet,252,4,4,0,0,0,Oeiras,0
995000,chalet,235,5,2,0,0,1,Oeiras,0
698000,flat,207,3,3,1,1,1,Oeiras,0
3700000,chalet,1332,11,12,0,0,1,Oeiras,0
310000,flat,65,2,1,2,False,0,Oeiras,0
240000,chalet,90,2,1,0,0,0,Oeiras,-1
429000,flat,117,2,2,1,1,1,Oeiras,0
355000,flat,108,2,2,1,1,1,Oeiras,0
125000,flat,43,1,1,2,0,0,Oeiras,0
1280000,flat,192,3,2,3,1,1,Oeiras,0
175000,flat,33,1,1,1,False,0,Oeiras,0
383000,flat,144,2,2,3,1,1,Oeiras,0
697000,chalet,171,3,3,0,0,0,Oeiras,0
2200000,chalet,545,6,5,0,0,0,Oeiras,0
430000,flat,132,3,2,2,1,0,Oeiras,0
296550,flat,72,2,1,2,0,0,Oeiras,0
295000,flat,88,2,1,5,1,0,Oeiras,0
170000,flat,67,2,1,2,False,0,Oeiras,0
205000,flat,41,1,1,0,1,0,Oeiras,0
525000,flat,167,3,2,1,1,1,Oeiras,0
269000,flat,85,1,1,-1,0,0,Oeiras,0
790000,flat,167,3,3,6,1,1,Oeiras,1
450000,flat,116,2,2,3,1,0,Oeiras,0
680000,flat,173,3,3,3,1,1,Oeiras,1
660000,flat,167,3,3,2,1,1,Oeiras,1
620000,flat,141,2,2,4,1,1,Oeiras,1
880000,flat,193,4,4,5,1,1,Oeiras,1
350000,flat,75,1,1,0,1,1,Oeiras,1
710000,flat,272,3,3,1,1,1,Oeiras,1
635000,chalet,166,4,2,0,0,0,Oeiras,0
292500,flat,92,2,1,2,0,0,Oeiras,0
847000,flat,138,3,4,2,1,1,Oeiras,1
295000,flat,85,3,2,2,False,0,Oeiras,0
610000,flat,108,2,3,6,1,1,Oeiras,0
529000,flat,120,2,2,2,1,1,Oeiras,1
890000,chalet,233,4,4,0,0,1,Oeiras,0
745000,flat,166,3,3,6,1,1,Oeiras,0
650000,flat,171,4,2,2,0,0,Oeiras,0
340000,flat,120,3,2,2,0,0,Oeiras,0
255000,flat,101,3,1,-1,1,0,Oeiras,0
710000,flat,212,3,3,1,1,1,Oeiras,0
1117000,chalet,268,5,5,0,0,1,Oeiras,0
695000,flat,173,3,3,4,1,1,Oeiras,0
4700000,chalet,522,3,4,0,0,1,Oeiras,0
590000,flat,157,3,2,5,1,1,Oeiras,0
485000,flat,103,2,2,0,1,0,Oeiras,2
395000,flat,103,2,2,6,1,1,Oeiras,0
690000,chalet,135,3,3,0,0,1,Oeiras,0
255000,flat,101,3,1,2,1,0,Oeiras,0
410000,flat,120,3,2,4,1,0,Oeiras,0
219000,flat,65,2,1,0,False,0,Oeiras,0
1300000,chalet,220,5,6,0,0,1,Oeiras,0
585000,flat,144,3,2,2,1,1,Oeiras,0
315000,flat,101,2,1,2,0,0,Oeiras,0
325000,flat,155,2,1,2,0,0,Oeiras,0
234000,flat,87,2,1,2,False,0,Oeiras,0
650000,chalet,101,3,2,0,0,0,Oeiras,0
549900,flat,133,2,2,1,1,1,Oeiras,0
1500000,chalet,337,5,6,0,0,0,Oeiras,0
1750000,chalet,340,5,6,0,0,0,Oeiras,0
2190000,chalet,362,4,5,0,0,1,Oeiras,0
480000,flat,115,3,2,1,1,1,Oeiras,0
305000,duplex,67,1,1,0,1,1,Oeiras,1
2150000,chalet,342,4,4,0,0,1,Oeiras,0
730000,flat,145,3,2,2,1,1,Oeiras,0
999000,flat,269,4,3,2,0,0,Oeiras,0
450000,flat,124,2,1,2,0,0,Oeiras,0
245000,flat,62,3,1,1,False,0,Oeiras,0
950000,countryHouse,271,3,1,0,0,0,Oeiras,0
1550000,chalet,199,4,4,0,0,0,Oeiras,0
2150000,chalet,342,4,5,0,0,1,Oeiras,0
499000,flat,145,3,3,6,1,0,Oeiras,0
475000,flat,205,3,2,2,1,1,Oeiras,0
290000,flat,87,3,1,2,False,0,Oeiras,0
2500000,penthouse,286,4,5,4,1,0,Oeiras,0
595000,flat,93,2,2,2,1,1,Oeiras,0
302000,flat,98,4,2,3,0,0,Oeiras,0
2150000,chalet,341,4,5,0,0,0,Oeiras,0
590000,flat,147,2,2,5,1,1,Oeiras,0
310000,flat,116,3,2,2,0,0,Oeiras,0
285000,flat,90,2,1,8,1,0,Oeiras,0
640000,chalet,209,3,3,0,0,1,Oeiras,0
640000,chalet,209,3,3,0,0,1,Oeiras,0
640000,chalet,209,3,3,0,0,1,Oeiras,0
440000,flat,135,3,2,2,1,1,Oeiras,0
367500,flat,145,3,1,4,False,1,Oeiras,0
1450000,chalet,313,4,4,0,0,1,Oeiras,0
549000,flat,118,3,2,5,1,1,Oeiras,0
580000,flat,155,2,3,2,1,0,Oeiras,0
670000,flat,90,2,1,3,1,0,Oeiras,0
265000,flat,57,1,2,0,False,0,Oeiras,0
855000,chalet,125,3,3,0,0,1,Oeiras,1
275000,flat,59,2,1,0,False,0,Oeiras,0
995000,chalet,264,3,3,0,0,0,Oeiras,-1
387000,flat,105,2,2,2,0,0,Oeiras,0
1500000,chalet,168,4,3,0,0,1,Oeiras,0
600000,flat,125,3,2,2,1,0,Oeiras,0
298000,flat,76,2,1,4,False,0,Oeiras,0
570000,flat,100,2,1,4,1,1,Oeiras,0
380000,flat,59,1,1,1,1,1,Oeiras,0
1700000,chalet,284,4,3,0,0,0,Oeiras,0
698000,chalet,200,3,3,0,0,1,Oeiras,2
1100000,flat,207,4,3,2,1,1,Oeiras,1
1790000,chalet,330,5,4,0,0,1,Oeiras,0
1150000,flat,197,5,4,0,1,1,Oeiras,1
327000,flat,133,3,2,7,1,0,Oeiras,-1
1047000,chalet,401,5,4,0,0,0,Oeiras,0
629000,flat,159,2,2,5,1,1,Oeiras,0
265000,flat,54,2,1,3,0,0,Oeiras,0
599000,flat,169,3,2,3,1,1,Oeiras,0
795000,chalet,240,4,4,0,0,1,Oeiras,0
780000,chalet,150,3,4,0,0,0,Oeiras,0
940000,chalet,396,4,3,0,0,1,Oeiras,0
3500000,chalet,800,6,6,0,0,0,Oeiras,0
1700000,chalet,284,4,3,0,0,1,Oeiras,0
295000,chalet,105,2,2,0,0,0,Oeiras,0
299000,flat,114,2,1,0,False,0,Oeiras,0
350000,flat,98,2,2,3,1,0,Oeiras,0
320000,flat,84,3,2,1,False,0,Oeiras,0
599000,chalet,140,4,3,0,0,0,Oeiras,0
699000,chalet,358,5,4,0,0,1,Oeiras,0
1680000,flat,247,3,3,1,1,1,Oeiras,0
2100000,flat,530,4,5,1,0,1,Oeiras,0
330000,flat,103,3,2,4,0,0,Oeiras,0
415000,flat,190,3,2,1,1,1,Oeiras,0
398000,flat,120,4,2,4,1,0,Oeiras,0
470000,flat,134,3,3,3,1,1,Oeiras,0
750000,chalet,277,3,3,0,0,1,Oeiras,0
550000,flat,129,3,2,2,0,0,Oeiras,0
945000,flat,185,3,2,0,False,1,Oeiras,0
995000,chalet,227,3,3,0,0,0,Oeiras,0
845000,flat,138,3,3,2,0,0,Oeiras,0
2500000,penthouse,286,4,5,2,1,0,Oeiras,0
462000,flat,180,5,3,3,False,0,Oeiras,0
400000,flat,70,2,1,2,0,0,Oeiras,0
270000,flat,174,4,2,2,0,0,Oeiras,0
1390000,duplex,284,3,4,2,1,1,Oeiras,0
299000,flat,82,2,1,1,False,0,Oeiras,0
630000,flat,172,3,2,2,1,1,Oeiras,0
945000,flat,190,3,2,0,False,1,Oeiras,0
8900000,chalet,750,5,6,0,0,1,Oeiras,0
540000,flat,106,2,2,1,False,0,Oeiras,0
1350000,flat,254,4,4,7,1,1,Oeiras,1
650000,flat,249,3,3,2,0,1,Oeiras,0
380000,flat,88,4,2,2,0,0,Oeiras,0
495000,flat,150,3,2,2,0,0,Oeiras,0
370000,flat,111,3,2,6,1,0,Oeiras,0
250000,flat,73,2,1,2,0,0,Oeiras,0
270000,flat,79,2,1,3,0,0,Oeiras,0
263000,flat,109,3,2,3,1,0,Oeiras,0
525000,flat,116,3,2,4,0,0,Oeiras,0
626000,flat,123,3,2,2,1,1,Oeiras,0
2200000,chalet,482,7,3,0,0,1,Oeiras,0
3600000,chalet,440,6,6,0,0,1,Oeiras,0
350000,flat,89,3,2,1,False,0,Oeiras,2
360000,flat,86,3,1,1,1,0,Oeiras,0
380000,flat,88,4,2,3,False,0,Oeiras,0
650000,chalet,195,4,2,0,0,1,Oeiras,0
1235000,chalet,337,5,5,0,0,1,Oeiras,0
1399000,chalet,322,4,5,0,0,1,Oeiras,0
298000,flat,97,3,2,2,0,0,Oeiras,0
285000,flat,94,3,2,2,1,0,Oeiras,0
350000,flat,83,3,2,1,False,0,Oeiras,0
250000,flat,87,2,1,2,False,0,Oeiras,0
269000,flat,76,2,1,2,False,0,Oeiras,0
2300000,chalet,279,3,3,0,0,1,Oeiras,0
2200000,chalet,482,6,4,0,0,1,Oeiras,0
1250000,flat,239,8,6,2,False,0,Oeiras,0
399000,flat,154,5,3,2,1,0,Oeiras,0
548000,chalet,384,4,4,0,0,1,Oeiras,0
425000,flat,122,3,2,8,1,0,Oeiras,0
690000,flat,218,3,3,1,1,1,Oeiras,1
710000,flat,218,3,3,2,1,1,Oeiras,1
575000,flat,163,2,2,1,1,1,Oeiras,1
585000,flat,163,2,2,2,1,1,Oeiras,1
615000,flat,165,2,3,3,1,1,Oeiras,1
730000,flat,205,3,3,3,1,1,Oeiras,1
550000,flat,181,2,2,0,1,1,Oeiras,1
575000,flat,156,2,2,0,1,1,Oeiras,1
525000,flat,152,5,4,4,1,1,Oeiras,0
178000,studio,40,0,1,2,1,0,Oeiras,0
280000,flat,102,2,2,2,False,0,Oeiras,0
437100,flat,142,4,2,2,1,0,Oeiras,0
437100,flat,142,4,2,2,0,0,Oeiras,0
285000,flat,106,3,1,0,False,0,Oeiras,0
1149000,chalet,310,4,2,0,0,0,Oeiras,0
800000,flat,182,4,4,7,1,0,Oeiras,0
995000,chalet,230,3,4,0,0,0,Oeiras,0
535000,flat,139,2,3,2,1,0,Oeiras,0
1500000,duplex,322,4,5,8,1,0,Oeiras,0
475000,flat,112,2,3,2,1,0,Oeiras,0
735000,flat,208,3,4,2,1,0,Oeiras,0
540000,flat,175,3,2,0,1,1,Oeiras,0
810000,flat,312,5,3,1,False,0,Oeiras,0
742400,flat,285,3,2,1,1,1,Oeiras,0
249000,flat,77,2,1,0,1,0,Oeiras,0
425000,flat,140,2,2,8,1,1,Oeiras,0
1050000,chalet,323,6,4,0,0,1,Oeiras,-1
1080000,chalet,211,5,3,0,0,1,Oeiras,-1
195000,flat,74,2,1,1,False,0,Oeiras,0
1000000,chalet,275,4,3,0,0,0,Oeiras,0
1035000,chalet,297,3,3,0,0,1,Oeiras,0
2500000,penthouse,481,4,5,3,1,1,Oeiras,0
399000,flat,184,2,3,3,1,1,Oeiras,0
315000,flat,92,2,2,0,False,0,Oeiras,-1
1250000,chalet,239,8,6,0,0,1,Oeiras,0
742400,flat,287,3,2,2,1,1,Oeiras,0
259000,flat,82,1,1,0,1,1,Oeiras,0
589500,flat,152,4,2,7,1,1,Oeiras,0
240000,flat,84,2,2,2,0,0,Oeiras,0
380000,chalet,79,3,2,0,0,0,Oeiras,0
365000,flat,108,3,2,2,0,0,Oeiras,0
750000,chalet,277,3,3,0,0,0,Oeiras,0
195000,flat,51,2,1,2,False,0,Oeiras,0
270000,flat,77,2,1,2,1,0,Oeiras,0
2200000,chalet,482,6,3,0,0,1,Oeiras,0
850000,chalet,329,3,4,0,0,1,Oeiras,0
855000,chalet,167,3,3,0,0,1,Oeiras,1
855000,chalet,167,3,3,0,0,1,Oeiras,1
1098000,chalet,369,4,4,0,0,1,Oeiras,0
1110000,chalet,300,3,5,0,0,1,Oeiras,0
250000,flat,80,2,1,2,0,0,Oeiras,0
259000,flat,75,3,1,3,False,0,Oeiras,0
251500,flat,70,2,1,1,False,0,Oeiras,0
1250000,chalet,210,8,6,0,0,1,Oeiras,0
1150000,chalet,184,3,3,0,0,1,Oeiras,0
270000,flat,80,2,1,2,1,0,Oeiras,-1
1098000,chalet,369,4,4,0,0,1,Oeiras,0
3295000,chalet,500,6,7,0,0,1,Oeiras,0
190000,flat,49,2,1,2,False,0,Oeiras,0
365000,flat,106,2,2,2,1,0,Oeiras,0
410000,flat,120,3,2,2,0,0,Oeiras,0
385000,flat,85,2,1,2,False,0,Oeiras,0
845000,penthouse,151,3,3,8,1,1,Oeiras,0
470000,flat,127,3,2,1,1,1,Oeiras,0
600000,chalet,170,4,3,0,0,0,Oeiras,0
320000,flat,104,3,2,1,False,0,Oeiras,0
597000,flat,171,3,2,2,1,0,Oeiras,0
845000,penthouse,151,3,3,9,1,1,Oeiras,0
680000,chalet,200,3,4,0,0,1,Oeiras,0
280000,flat,70,2,1,0,False,0,Oeiras,0
690000,flat,183,5,2,4,1,1,Oeiras,0
742400,flat,158,3,2,2,0,0,Oeiras,0
375000,flat,97,3,2,2,False,0,Oeiras,0
550000,duplex,208,4,4,1,False,1,Oeiras,0
1700000,flat,575,4,5,11,1,1,Oeiras,0
289000,flat,67,2,1,2,False,1,Oeiras,0
1098000,chalet,369,4,4,0,0,1,Oeiras,0
340000,flat,75,1,1,0,1,1,Oeiras,0
